rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k_variance/files/Q00897.01-0000901537.PDF,Q00897.01-0000901537.PDF,.pdf,12761,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.134,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000271628.PDF,Q00897.01-0000271628.PDF,.pdf,66013,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.213,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000005150.PDF,Q00897.01-0000005150.PDF,.pdf,156126,ok,True,False,text,False,4,0,1,False,0,False,0-10,Name | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,4310,standard,,False,False,0,0,0,0,0,0,4.571,False,False,True,,True,likely_yes,yes,4372,False,standard,False,,8682
CNG_Data2k_variance/files/Q00897.01-0000706279.MSG,Q00897.01-0000706279.MSG,.msg,262144,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,4216,likely_non_responsive,,False,False,0,0,0,0,0,0,2.921,True,False,False,stage1_nr,False,,,0,False,,False,,4216
CNG_Data2k_variance/files/Q00897.01-0000669939.0002.PDF,Q00897.01-0000669939.0002.PDF,.pdf,9273,ok,True,False,text,False,8,0,3,False,0,False,0-10,Address | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,5254,likely_non_responsive,,False,False,0,0,0,0,0,0,1.48,True,False,False,stage1_nr,False,,,0,False,,False,,5254
CNG_Data2k_variance/files/Q00897.01-0000716511.MSG,Q00897.01-0000716511.MSG,.msg,153088,ok,True,False,text,False,0,0,2,False,0,False,0-10,Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,3999,likely_non_responsive,,False,False,0,0,0,0,0,0,1.16,True,False,False,stage1_nr,False,,,0,False,,False,,3999
CNG_Data2k_variance/files/Q00897.01-0000658865.MSG,Q00897.01-0000658865.MSG,.msg,795648,ok,True,False,text,False,0,5,9,False,6,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,10392,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.565,False,False,True,,True,likely_no,no,5665,False,likely_non_responsive,True,,16057
CNG_Data2k_variance/files/Q00897.01-0000898137.PDF,Q00897.01-0000898137.PDF,.pdf,13331,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.129,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000022030.XLSX,Q00897.01-0000022030.XLSX,.xlsx,34965,ok,True,True,text,True,6,0,307,False,1,False,100+,Name | Money/Amount | Credentials | Work-Related,False,Financial Account Information | Access Credentials | Work-Related Information,False,,ambiguous,True,yes,7826,standard,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,4.529,False,False,True,,True,likely_yes,yes,4346,True,structured_bde,False,,12172
CNG_Data2k_variance/files/Q00897.01-0000447023.0001.PDF,Q00897.01-0000447023.0001.PDF,.pdf,12781,ok,True,False,text,False,3,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.13,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000899735.PDF,Q00897.01-0000899735.PDF,.pdf,63231,ok,True,False,text,False,14,0,2,False,0,False,0-10,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,14051,standard,,False,False,0,0,0,0,0,0,4.59,False,False,True,,True,clear_yes,yes,14119,False,standard,False,,28170
CNG_Data2k_variance/files/Q00897.01-0000696895.MSG,Q00897.01-0000696895.MSG,.msg,142848,ok,True,False,text,False,0,3,14,False,14,False,10-20,Name | Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,10463,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.294,False,False,True,,True,likely_no,no,5660,False,likely_non_responsive,True,,16123
CNG_Data2k_variance/files/Q00897.01-0000133217.PDF,Q00897.01-0000133217.PDF,.pdf,469943,ok,True,True,text,True,3,0,28,False,0,False,20-50,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,8645,likely_non_responsive,bde_llm_count,True,True,3,0,0,0,0,1,10.048,True,False,False,stage1_nr,False,,,0,False,,False,,8645
CNG_Data2k_variance/files/Q00897.01-0000139083.PDF,Q00897.01-0000139083.PDF,.pdf,2070660,ok,True,True,text,True,15,0,234,False,0,False,100+,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,20615,standard,bde_llm_count,True,True,15,0,0,0,0,1,17.63,False,False,True,,True,likely_no,no,10783,True,likely_non_responsive,True,,31398
CNG_Data2k_variance/files/Q00897.01-0000137233.PDF,Q00897.01-0000137233.PDF,.pdf,2292126,ok,True,True,text,True,15,0,239,False,0,False,100+,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,22008,standard,bde_llm_count,True,True,15,0,0,0,0,1,18.069,False,False,True,,True,clear_no,no,11323,True,likely_non_responsive,True,,33331
CNG_Data2k_variance/files/Q00897.01-0000398492.MSG,Q00897.01-0000398492.MSG,.msg,355840,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,6805,likely_non_responsive,,False,False,0,0,0,0,0,0,4.15,True,False,False,stage1_nr,False,,,0,False,,False,,6805
CNG_Data2k_variance/files/Q00897.01-0000078361.PDF,Q00897.01-0000078361.PDF,.pdf,608316,ok,True,True,text,True,1,0,19,False,1,False,10-20,Name | Address | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8098,standard,bde_llm_count,True,True,1,0,0,0,0,1,8.826,False,False,True,,True,likely_no,no,4507,False,likely_non_responsive,True,,12605
CNG_Data2k_variance/files/Q00897.01-0000397536.0001.0009.XLSX,Q00897.01-0000397536.0001.0009.XLSX,.xlsx,158458,ok,True,True,text,True,15,0,55,False,0,False,50-100,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,8127,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.761,True,False,False,stage1_nr,False,,,0,False,,False,,8127
CNG_Data2k_variance/files/Q00897.01-0000427382.MSG,Q00897.01-0000427382.MSG,.msg,145408,ok,True,False,text,False,0,5,10,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,7993,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.803,True,False,False,stage1_nr,False,,,0,False,,False,,7993
CNG_Data2k_variance/files/Q00897.01-0000276480.0003.PDF,Q00897.01-0000276480.0003.PDF,.pdf,62099,ok,True,False,text,False,4,0,1,False,0,False,0-10,Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4950,likely_non_responsive,,False,False,0,0,0,0,0,0,2.107,True,False,False,stage1_nr,False,,,0,False,,False,,4950
CNG_Data2k_variance/files/Q00897.01-0000134746.PDF,Q00897.01-0000134746.PDF,.pdf,1028474,ok,True,True,text,True,6,0,33,False,0,False,20-50,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,8875,likely_non_responsive,bde_llm_count,True,True,6,0,0,0,0,1,8.47,True,False,False,stage1_nr,False,,,0,False,,False,,8875
CNG_Data2k_variance/files/Q00897.01-0000111463.XLSX,Q00897.01-0000111463.XLSX,.xlsx,152138,ok,True,True,text,True,2,0,612,False,2,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,13715,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.283,True,False,False,stage1_nr,False,,,0,False,,False,,13715
CNG_Data2k_variance/files/Q00897.01-0000436206.MSG,Q00897.01-0000436206.MSG,.msg,176128,ok,True,False,text,False,0,1,18,False,7,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,11124,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,5.471,True,False,False,stage1_nr,False,,,0,False,,False,,11124
CNG_Data2k_variance/files/Q00897.01-0000909625.PDF,Q00897.01-0000909625.PDF,.pdf,234792,ok,True,False,text,False,23,0,6,False,0,False,0-10,Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,False,,0,standard,llm_failed:JSONDecodeError,False,False,0,0,0,0,0,0,35.209,False,False,True,,True,likely_yes,yes,16727,False,standard,False,,16727
CNG_Data2k_variance/files/Q00897.01-0000911526.PDF,Q00897.01-0000911526.PDF,.pdf,37312,ok,True,True,text,True,2,0,44,False,1,False,20-50,SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,3728,standard,bde_llm_count_roster,True,True,2,0,0,0,0,1,7.402,False,False,True,,True,clear_yes,yes,4573,False,standard,False,,8301
CNG_Data2k_variance/files/Q00897.01-0000252498.PDF,Q00897.01-0000252498.PDF,.pdf,819740,ok,True,True,text,True,1,0,37,False,0,False,20-50,Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,7819,standard,bde_llm_count,True,True,1,0,0,0,0,1,7.316,False,False,True,,True,clear_no,no,4354,False,likely_non_responsive,True,,12173
CNG_Data2k_variance/files/Q00897.01-0000891201.PDF,Q00897.01-0000891201.PDF,.pdf,12195,ok,True,False,text,False,1,0,5,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,yes,4448,standard,,False,False,0,0,0,0,0,0,3.783,False,False,True,,True,clear_yes,yes,4431,False,standard,False,,8879
CNG_Data2k_variance/files/Q00897.01-0000451424.MSG,Q00897.01-0000451424.MSG,.msg,365568,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,6814,likely_non_responsive,,False,False,0,0,0,0,0,0,4.13,True,False,False,stage1_nr,False,,,0,False,,False,,6814
CNG_Data2k_variance/files/Q00897.01-0000107344.PDF,Q00897.01-0000107344.PDF,.pdf,480864,ok,True,True,text,True,15,0,133,False,2,False,100+,Name | Address | Email | Phone | SSN | Card Expiry/CVV | Money/Amount | Health | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Health-Related Information | Work-Related Information,False,,clear_responsive,False,,9934,standard,bde_llm_count,True,True,15,0,0,0,0,1,18.067,False,False,True,,True,likely_no,no,10835,True,likely_non_responsive,True,,20769
CNG_Data2k_variance/files/Q00897.01-0000123260.PDF,Q00897.01-0000123260.PDF,.pdf,80538,ok,True,True,text,True,1,0,8,False,1,False,0-10,Name | Address | Phone | Card Expiry/CVV | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,7457,standard,bde_llm_count,True,True,1,0,0,0,0,1,8.27,False,False,True,,True,clear_yes,yes,4182,False,standard,False,,11639
CNG_Data2k_variance/files/Q00897.01-0000471151.0002.XLSX,Q00897.01-0000471151.0002.XLSX,.xlsx,26864,ok,True,True,text,True,1,0,83,False,0,False,50-100,Card/Transaction | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,no,10057,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,1.939,True,False,False,stage1_nr,False,,,0,False,,False,,10057
CNG_Data2k_variance/files/Q00897.01-0000786832.MSG,Q00897.01-0000786832.MSG,.msg,37888,ok,True,False,text,False,0,2,5,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4427,standard,,False,False,0,0,0,0,0,0,3.122,False,False,True,,True,likely_yes,yes,4522,False,standard,False,,8949
CNG_Data2k_variance/files/Q00897.01-0000341657.PDF,Q00897.01-0000341657.PDF,.pdf,43627,ok,True,True,text,True,1,0,17,False,1,False,10-20,Name | Address | Email | Money/Amount | Health | Student ID,True,Contact Information | Financial Account Information | Health-Related Information | Student-Related Information,False,,ambiguous,True,yes,7219,standard,bde_llm_count,True,True,1,0,0,0,0,1,7.835,False,False,True,,True,likely_no,no,4108,False,likely_non_responsive,True,,11327
CNG_Data2k_variance/files/Q00897.01-0000438807.MSG,Q00897.01-0000438807.MSG,.msg,161280,ok,True,False,text,False,0,1,16,False,10,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,15130,standard,bde_llm_count,False,False,0,0,0,0,0,0,8.837,False,False,True,,True,likely_yes,yes,7998,False,standard,False,,23128
CNG_Data2k_variance/files/Q00897.01-0000654072.MSG,Q00897.01-0000654072.MSG,.msg,448512,ok,True,False,text,False,0,10,7,False,6,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,16756,standard,bde_llm_count,False,False,0,0,0,0,0,0,64.071,False,False,True,,True,likely_yes,yes,8896,False,standard,False,,25652
CNG_Data2k_variance/files/Q00897.01-0000654461.MSG,Q00897.01-0000654461.MSG,.msg,224768,ok,True,False,text,False,0,1,2,False,0,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,3960,likely_non_responsive,,False,False,0,0,0,0,0,0,1.259,True,False,False,stage1_nr,False,,,0,False,,False,,3960
CNG_Data2k_variance/files/Q00897.01-0000275975.PDF,Q00897.01-0000275975.PDF,.pdf,84054,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,3834,standard,"img_ocr:p1(1/1,+59chars)",False,False,0,1,1,1,0,1,9.09,False,False,True,,True,likely_no,no,3919,False,likely_non_responsive,True,,7753
CNG_Data2k_variance/files/Q00897.01-0000642582.MSG,Q00897.01-0000642582.MSG,.msg,22016,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.018,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000797403.0001.PDF,Q00897.01-0000797403.0001.PDF,.pdf,9024744,ok,True,True,text,True,15,0,50,False,1,False,20-50,Name | Address | Email | Phone | SSN | Card/Transaction | Account Balance | Money/Amount | Health | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Health-Related Information | Work-Related Information,False,,clear_responsive,False,,8290,standard,bde_llm_count,True,True,15,0,0,0,0,1,10.447,False,False,True,,True,likely_yes,yes,9218,False,standard,False,,17508
CNG_Data2k_variance/files/Q00897.01-0000276503.PDF,Q00897.01-0000276503.PDF,.pdf,250449,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4037,likely_non_responsive,,True,True,2,0,0,0,0,1,6.961,True,False,False,stage1_nr,False,,,0,False,,False,,4037
CNG_Data2k_variance/files/Q00897.01-0000617211.0001.XLSX,Q00897.01-0000617211.0001.XLSX,.xlsx,19384,ok,True,True,text,True,1,0,6,False,0,False,0-10,,False,,False,,ambiguous,True,no,7355,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,1.551,True,False,False,stage1_nr,False,,,0,False,,False,,7355
CNG_Data2k_variance/files/Q00897.01-0000666802.0002.XLSX,Q00897.01-0000666802.0002.XLSX,.xlsx,15845,ok,True,True,text,True,1,0,3,False,0,False,0-10,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,9548,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.448,True,False,False,stage1_nr,False,,,0,False,,False,,9548
CNG_Data2k_variance/files/Q00897.01-0000133133.PDF,Q00897.01-0000133133.PDF,.pdf,641151,ok,True,True,text,True,4,0,48,False,0,False,20-50,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,9294,standard,bde_llm_count,True,True,4,0,0,0,0,1,10.525,False,False,True,,True,clear_no,no,5114,False,likely_non_responsive,True,,14408
CNG_Data2k_variance/files/Q00897.01-0000427521.0001.PDF,Q00897.01-0000427521.0001.PDF,.pdf,995347,ok,True,False,text,False,22,0,1,False,0,False,0-10,Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,7106,likely_non_responsive,"img_ocr:p1,p1,p2,p6,p22(5/12,+75chars)",False,False,0,12,12,5,0,12,53.277,True,False,False,stage1_nr,False,,,0,False,,False,,7106
CNG_Data2k_variance/files/Q00897.01-0000459944.0001.PDF,Q00897.01-0000459944.0001.PDF,.pdf,209376,ok,True,True,text,True,2,0,7,False,2,False,0-10,Name | Address | Health,True,Contact Information | Health-Related Information,False,,ambiguous,True,no,10159,likely_non_responsive,bde_llm_count,True,True,2,0,0,0,0,1,8.35,True,False,False,stage1_nr,False,,,0,False,,False,,10159
CNG_Data2k_variance/files/Q00897.01-0000016057.PDF,Q00897.01-0000016057.PDF,.pdf,495975,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4541,standard,,False,False,0,0,0,0,0,0,3.009,False,False,True,,True,clear_yes,yes,4561,False,standard,False,,9102
CNG_Data2k_variance/files/Q00897.01-0000888284.PDF,Q00897.01-0000888284.PDF,.pdf,20659,ok,True,False,text,False,5,0,1,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5983,standard,,False,False,0,0,0,0,0,0,2.49,False,False,True,,True,borderline,no,6055,False,likely_non_responsive,True,,12038
CNG_Data2k_variance/files/Q00897.01-0000023081.XLSX,Q00897.01-0000023081.XLSX,.xlsx,250745,ok,True,True,text,True,3,0,1505,False,1742,True,100+,Name,False,,True,,ambiguous,True,yes,8871,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,6.938,False,True,True,,True,clear_yes,yes,4998,True,structured_bde,False,,13869
CNG_Data2k_variance/files/Q00897.01-0000759841.MSG,Q00897.01-0000759841.MSG,.msg,109056,ok,True,False,text,False,0,0,1,False,0,False,0-10,Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,no,4689,likely_non_responsive,,False,False,0,0,0,0,0,0,3.189,True,False,False,stage1_nr,False,,,0,False,,False,,4689
CNG_Data2k_variance/files/Q00897.01-0000438618.MSG,Q00897.01-0000438618.MSG,.msg,109568,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email,True,Contact Information,False,,ambiguous,True,yes,3898,standard,,False,False,0,0,0,0,0,0,4.184,False,False,True,,True,likely_yes,yes,3939,False,standard,False,,7837
CNG_Data2k_variance/files/Q00897.01-0000015348.PDF,Q00897.01-0000015348.PDF,.pdf,59386,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.03,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000010221.PDF,Q00897.01-0000010221.PDF,.pdf,177554,ok,True,True,text,True,1,0,28,False,1,False,20-50,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,7366,standard,bde_llm_count,True,True,1,0,0,0,0,1,9.873,False,False,True,,True,clear_yes,yes,4145,False,standard,False,,11511
CNG_Data2k_variance/files/Q00897.01-0000450105.0002.PDF,Q00897.01-0000450105.0002.PDF,.pdf,1223715,ok,True,False,text,False,17,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,"img_ocr:p1,p6,p6,p15,p15,p15,p17(7/8,+1051chars)",False,False,0,8,8,7,0,8,35.258,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000585593.0001.CSV,Q00897.01-0000585593.0001.CSV,.csv,9767809,ok,True,True,text,True,0,0,47225,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,15776,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.763,True,False,False,stage1_nr,False,,,0,False,,False,,15776
CNG_Data2k_variance/files/Q00897.01-0000911034.PDF,Q00897.01-0000911034.PDF,.pdf,22586,ok,True,False,text,False,6,0,1,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,6293,standard,,False,False,0,0,0,0,0,0,3.603,False,False,True,,True,borderline,no,6393,False,likely_non_responsive,True,,12686
CNG_Data2k_variance/files/Q00897.01-0000894267.PDF,Q00897.01-0000894267.PDF,.pdf,140436,ok,True,False,text,False,21,0,7,False,2,False,0-10,Address | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,13662,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,7.386,False,False,True,,True,clear_yes,yes,14639,False,standard,False,,28301
CNG_Data2k_variance\files\Q00897.01-0000871243.XLS,Q00897.01-0000871243.XLS,.xls,35394,ok,True,True,text,True,2,0,184,False,184,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,7163,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,2.995,False,True,True,,True,likely_yes,yes,4160,True,structured_bde,False,,11323
CNG_Data2k_variance/files/Q00897.01-0000823743.MSG,Q00897.01-0000823743.MSG,.msg,212480,ok,True,False,text,False,0,1,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.056,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000431491.0001.XLSX,Q00897.01-0000431491.0001.XLSX,.xlsx,64315,ok,True,True,text,True,3,0,2574,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,8306,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.044,True,False,False,stage1_nr,False,,,0,False,,False,,8306
CNG_Data2k_variance\files\Q00897.01-0000127553.XLS,Q00897.01-0000127553.XLS,.xls,39343,ok,True,True,text,True,2,0,136,False,0,False,100+,,False,,False,,ambiguous,True,no,3966,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,1.813,True,False,False,stage1_nr,False,,,0,False,,False,,3966
CNG_Data2k_variance/files/Q00897.01-0000275359.PDF,Q00897.01-0000275359.PDF,.pdf,1078037,ok,True,True,text,True,2,0,18,False,0,False,10-20,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,no,7652,likely_non_responsive,bde_llm_count,True,True,2,0,0,0,0,1,9.137,True,False,False,stage1_nr,False,,,0,False,,False,,7652
CNG_Data2k_variance/files/Q00897.01-0000134069.PDF,Q00897.01-0000134069.PDF,.pdf,1332095,ok,True,True,text,True,9,0,54,False,0,False,50-100,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,11801,likely_non_responsive,bde_llm_count,True,True,9,0,0,0,0,1,11.638,True,False,False,stage1_nr,False,,,0,False,,False,,11801
CNG_Data2k_variance/files/Q00897.01-0000225901.PDF,Q00897.01-0000225901.PDF,.pdf,958231,ok,True,True,text,True,2,0,4,False,4,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,7766,standard,bde_llm_count,True,True,2,0,0,0,0,1,9.225,False,False,True,,True,likely_no,no,4375,False,likely_non_responsive,True,,12141
CNG_Data2k_variance/files/Q00897.01-0000404450.0001.XLSX,Q00897.01-0000404450.0001.XLSX,.xlsx,134148,ok,True,True,text,True,6,0,425,False,0,False,100+,Name | Phone | Payment Card | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,9509,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.587,True,False,False,stage1_nr,False,,,0,False,,False,,9509
CNG_Data2k_variance/files/Q00897.01-0000288213.XLSX,Q00897.01-0000288213.XLSX,.xlsx,483588,ok,True,True,text,True,1,0,65,False,65,True,50-100,,False,,True,,ambiguous,True,no,7464,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,4.528,False,True,True,,True,clear_no,no,4353,True,likely_non_responsive,True,,11817
CNG_Data2k_variance/files/Q00897.01-0000847936.0003.DOCX,Q00897.01-0000847936.0003.DOCX,.docx,21433,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,4092,standard,,False,False,0,0,0,0,0,0,2.25,False,False,True,,True,clear_yes,yes,4120,False,standard,False,,8212
CNG_Data2k_variance\files\Q00897.01-0000473932.0002.DOC,Q00897.01-0000473932.0002.DOC,.doc,34615,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5473,standard,,False,False,0,0,0,0,0,0,2.897,False,False,True,,True,clear_yes,yes,5695,False,standard,False,,11168
CNG_Data2k_variance/files/Q00897.01-0000760191.MSG,Q00897.01-0000760191.MSG,.msg,70656,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Email,True,Contact Information,False,,ambiguous,True,no,3851,likely_non_responsive,,False,False,0,0,0,0,0,0,1.589,True,False,False,stage1_nr,False,,,0,False,,False,,3851
CNG_Data2k_variance/files/Q00897.01-0000545143.0001.PDF,Q00897.01-0000545143.0001.PDF,.pdf,740771,ok,True,False,text,False,4,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,3.768,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000671245.MSG,Q00897.01-0000671245.MSG,.msg,93184,ok,True,False,text,False,0,2,6,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4313,standard,,False,False,0,0,0,0,0,0,3.093,False,False,True,,True,likely_no,no,4315,False,likely_non_responsive,True,,8628
CNG_Data2k_variance/files/Q00897.01-0000625997.MSG,Q00897.01-0000625997.MSG,.msg,55808,ok,True,False,text,False,0,1,8,False,8,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,8854,standard,bde_llm_count,False,False,0,0,0,0,0,0,4.496,False,False,True,,True,likely_yes,yes,4919,False,standard,False,,13773
