which,control_id,file_name,human_entities,type,stage1_lane,stage2_lane,stage2_level,tool_est,bde_person_count,effective,searchable,di_calls,detail
stage1_overcall(FP),q00897.01-0000327563,Q00897.01-0000327563.XLSX,0,Excel,structured_bde,likely_non_responsive,likely_no,2193,2193,2193,True,0,roster_by_rowcount bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000330164,Q00897.01-0000330164.PDF,0,PDF,standard,likely_non_responsive,borderline,3,0,3,True,1,"img_ocr:p2(1/1,+229chars)"
stage1_overcall(FP),q00897.01-0000330550,Q00897.01-0000330550.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,1,"img_ocr:p2(1/1,+333chars)"
stage1_overcall(FP),q00897.01-0000331246,Q00897.01-0000331246.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,1,"img_ocr:p3(1/1,+262chars)"
stage1_overcall(FP),q00897.01-0000331326,Q00897.01-0000331326.PDF,0,PDF,standard,likely_non_responsive,likely_no,2,0,2,True,1,"img_ocr:p2(1/1,+334chars)"
stage1_overcall(FP),q00897.01-0000331969,Q00897.01-0000331969.PDF,0,PDF,standard,likely_non_responsive,borderline,3,0,3,True,1,"img_ocr:p2(1/1,+324chars)"
stage1_overcall(FP),q00897.01-0000332162,Q00897.01-0000332162.PDF,0,PDF,standard,likely_non_responsive,likely_no,3,0,3,True,1,"img_ocr:p2(1/1,+302chars)"
stage1_overcall(FP),q00897.01-0000340114,Q00897.01-0000340114.XLSX,0,Excel,structured_bde,likely_non_responsive,clear_no,124,0,124,True,0,roster_by_rowcount bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000340617,Q00897.01-0000340617.PDF,0,PDF,standard,likely_non_responsive,clear_no,11,5,11,True,1,"img_ocr:p1(1/1,+31chars) bde_llm_count"
stage1_overcall(FP),q00897.01-0000344233,Q00897.01-0000344233.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000344370,Q00897.01-0000344370.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000344577,Q00897.01-0000344577.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000344590,Q00897.01-0000344590.PDF,0,PDF,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000344615,Q00897.01-0000344615.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000344744,Q00897.01-0000344744.PDF,0,PDF,standard,likely_non_responsive,likely_no,5,0,5,True,4,"img_ocr:p2,p2,p2,p2(4/4,+4chars)"
stage1_overcall(FP),q00897.01-0000344991,Q00897.01-0000344991.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000345007,Q00897.01-0000345007.PDF,0,PDF,standard,likely_non_responsive,clear_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000345752,Q00897.01-0000345752.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000345766,Q00897.01-0000345766.PDF,0,PDF,standard,standard,clear_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000345845,Q00897.01-0000345845.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000346036,Q00897.01-0000346036.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000346250,Q00897.01-0000346250.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000347167,Q00897.01-0000347167.PDF,0,PDF,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000359772,Q00897.01-0000359772.MSG,0,Messages,standard,likely_non_responsive,borderline,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000363983,Q00897.01-0000363983.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000367948,Q00897.01-0000367948.MSG,0,Messages,standard,likely_non_responsive,borderline,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000369631,Q00897.01-0000369631.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000372805,Q00897.01-0000372805.MSG,0,Messages,standard,likely_non_responsive,clear_no,19,0,19,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000373122,Q00897.01-0000373122.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000374439,Q00897.01-0000374439.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000375655,Q00897.01-0000375655.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000386791,Q00897.01-0000386791.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000389716,Q00897.01-0000389716.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000390053,Q00897.01-0000390053.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000391216,Q00897.01-0000391216.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000391554,Q00897.01-0000391554.MSG,0,Messages,standard,likely_non_responsive,clear_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000391618,Q00897.01-0000391618.MSG,0,Messages,standard,likely_non_responsive,clear_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000394574,Q00897.01-0000394574.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000394698,Q00897.01-0000394698.MSG,0,Messages,standard,likely_non_responsive,borderline,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000397126,Q00897.01-0000397126.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,4,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000397749,Q00897.01-0000397749.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,8,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000399406,Q00897.01-0000399406.MSG,0,Messages,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000399666,Q00897.01-0000399666.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,5,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000400507,Q00897.01-0000400507.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000401737,Q00897.01-0000401737.MSG,0,Messages,standard,standard,clear_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000403826,Q00897.01-0000403826.MSG,0,Messages,standard,likely_non_responsive,likely_no,11,4,11,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000407149,Q00897.01-0000407149.MSG,0,Messages,standard,standard,clear_yes,7,3,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000407435,Q00897.01-0000407435.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000411178,Q00897.01-0000411178.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000415326,Q00897.01-0000415326.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000416474,Q00897.01-0000416474.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000418727,Q00897.01-0000418727.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000421682,Q00897.01-0000421682.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000424208,Q00897.01-0000424208.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000425832,Q00897.01-0000425832.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000426759,Q00897.01-0000426759.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000427736,Q00897.01-0000427736.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000429941,Q00897.01-0000429941.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000431571,Q00897.01-0000431571.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000434471,Q00897.01-0000434471.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,4,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000436185,Q00897.01-0000436185.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000436206,Q00897.01-0000436206.MSG,0,Messages,standard,likely_non_responsive,likely_no,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000438618,Q00897.01-0000438618.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000438807,Q00897.01-0000438807.MSG,0,Messages,standard,likely_non_responsive,likely_no,14,9,14,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000441136,Q00897.01-0000441136.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000441703,Q00897.01-0000441703.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000441776,Q00897.01-0000441776.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000442690,Q00897.01-0000442690.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000447437,Q00897.01-0000447437.MSG,0,Messages,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000447928,Q00897.01-0000447928.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000449427,Q00897.01-0000449427.MSG,0,Messages,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000450318,Q00897.01-0000450318.MSG,0,Messages,standard,standard,likely_yes,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000452737,Q00897.01-0000452737.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000453323,Q00897.01-0000453323.MSG,0,Messages,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000456825,Q00897.01-0000456825.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000457525,Q00897.01-0000457525.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000459088,Q00897.01-0000459088.MSG,0,Messages,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000467112,Q00897.01-0000467112.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000467447,Q00897.01-0000467447.MSG,0,Messages,standard,likely_non_responsive,likely_no,9,9,9,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000473445,Q00897.01-0000473445.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000474285,Q00897.01-0000474285.MSG,0,Messages,standard,standard,likely_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000479726,Q00897.01-0000479726.MSG,0,Messages,standard,standard,likely_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000480396,Q00897.01-0000480396.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000481270,Q00897.01-0000481270.MSG,0,Messages,standard,standard,likely_yes,7,7,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000484194,Q00897.01-0000484194.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,3,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000485135,Q00897.01-0000485135.MSG,0,Messages,standard,likely_non_responsive,borderline,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000485493,Q00897.01-0000485493.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000485743,Q00897.01-0000485743.MSG,0,Messages,standard,standard,,18,10,18,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000500480,Q00897.01-0000500480.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000515679,Q00897.01-0000515679.MSG,0,Messages,standard,likely_non_responsive,clear_no,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000521617,Q00897.01-0000521617.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000538231,Q00897.01-0000538231.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,7,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000546624,Q00897.01-0000546624.MSG,0,Messages,standard,likely_non_responsive,clear_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000546771,Q00897.01-0000546771.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000546776,Q00897.01-0000546776.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000563444,Q00897.01-0000563444.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000572001,Q00897.01-0000572001.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000601581,Q00897.01-0000601581.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,7,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000611867,Q00897.01-0000611867.MSG,0,Messages,standard,likely_non_responsive,clear_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000613170,Q00897.01-0000613170.MSG,0,Messages,standard,likely_non_responsive,likely_no,20,4,20,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000613390,Q00897.01-0000613390.MSG,0,Messages,standard,standard,clear_yes,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000614733,Q00897.01-0000614733.MSG,0,Messages,standard,likely_non_responsive,likely_no,11,6,11,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000616029,Q00897.01-0000616029.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000616148,Q00897.01-0000616148.MSG,0,Messages,standard,standard,clear_yes,7,5,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000616747,Q00897.01-0000616747.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000617070,Q00897.01-0000617070.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,2,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000617703,Q00897.01-0000617703.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000620052,Q00897.01-0000620052.MSG,0,Messages,standard,likely_non_responsive,likely_no,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000621015,Q00897.01-0000621015.MSG,0,Messages,standard,likely_non_responsive,likely_no,12,6,12,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000624863,Q00897.01-0000624863.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000625365,Q00897.01-0000625365.MSG,0,Messages,standard,standard,likely_yes,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000625864,Q00897.01-0000625864.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,6,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000628442,Q00897.01-0000628442.MSG,0,Messages,standard,standard,likely_yes,15,15,15,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000629836,Q00897.01-0000629836.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000630188,Q00897.01-0000630188.MSG,0,Messages,standard,likely_non_responsive,borderline,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000632163,Q00897.01-0000632163.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000636298,Q00897.01-0000636298.MSG,0,Messages,standard,likely_non_responsive,likely_no,18,18,18,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000646959,Q00897.01-0000646959.MSG,0,Messages,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000652068,Q00897.01-0000652068.MSG,0,Messages,standard,likely_non_responsive,likely_no,11,11,11,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000652467,Q00897.01-0000652467.MSG,0,Messages,standard,likely_non_responsive,clear_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000654447,Q00897.01-0000654447.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000654458,Q00897.01-0000654458.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000654513,Q00897.01-0000654513.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000654521,Q00897.01-0000654521.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000654825,Q00897.01-0000654825.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000654922,Q00897.01-0000654922.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000654941,Q00897.01-0000654941.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000655426,Q00897.01-0000655426.MSG,0,Messages,standard,likely_non_responsive,likely_no,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000656035,Q00897.01-0000656035.MSG,0,Messages,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000656424,Q00897.01-0000656424.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000656546,Q00897.01-0000656546.MSG,0,Messages,standard,likely_non_responsive,clear_no,10,5,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000657435,Q00897.01-0000657435.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000658827,Q00897.01-0000658827.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,8,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000659018,Q00897.01-0000659018.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000659233,Q00897.01-0000659233.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000659797,Q00897.01-0000659797.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000661697,Q00897.01-0000661697.MSG,0,Messages,standard,likely_non_responsive,clear_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000662024,Q00897.01-0000662024.MSG,0,Messages,standard,likely_non_responsive,borderline,10,7,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000662842,Q00897.01-0000662842.MSG,0,Messages,standard,likely_non_responsive,likely_no,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000662922,Q00897.01-0000662922.MSG,0,Messages,standard,likely_non_responsive,likely_no,10,10,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000662989,Q00897.01-0000662989.MSG,0,Messages,standard,likely_non_responsive,borderline,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000663099,Q00897.01-0000663099.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000663426,Q00897.01-0000663426.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000665441,Q00897.01-0000665441.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000670443,Q00897.01-0000670443.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000675499,Q00897.01-0000675499.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,5,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000675605,Q00897.01-0000675605.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000676340,Q00897.01-0000676340.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,4,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000679637,Q00897.01-0000679637.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000680247,Q00897.01-0000680247.MSG,0,Messages,standard,likely_non_responsive,clear_no,9,7,9,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000685126,Q00897.01-0000685126.MSG,0,Messages,standard,likely_non_responsive,likely_no,12,14,14,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000685486,Q00897.01-0000685486.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000685739,Q00897.01-0000685739.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000686257,Q00897.01-0000686257.MSG,0,Messages,standard,standard,clear_yes,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000686529,Q00897.01-0000686529.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000686839,Q00897.01-0000686839.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,5,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000689216,Q00897.01-0000689216.MSG,0,Messages,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000690269,Q00897.01-0000690269.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000691506,Q00897.01-0000691506.MSG,0,Messages,standard,likely_non_responsive,clear_no,26,18,26,True,0,bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000692175,Q00897.01-0000692175.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000693412,Q00897.01-0000693412.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000693652,Q00897.01-0000693652.MSG,0,Messages,standard,standard,likely_yes,15,15,15,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000694757,Q00897.01-0000694757.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000696873,Q00897.01-0000696873.MSG,0,Messages,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000697244,Q00897.01-0000697244.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000701112,Q00897.01-0000701112.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000702033,Q00897.01-0000702033.MSG,0,Messages,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000702102,Q00897.01-0000702102.MSG,0,Messages,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000705351,Q00897.01-0000705351.MSG,0,Messages,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000707044,Q00897.01-0000707044.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000707082,Q00897.01-0000707082.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000709782,Q00897.01-0000709782.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000711065,Q00897.01-0000711065.MSG,0,Messages,standard,likely_non_responsive,clear_no,12,12,12,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000711655,Q00897.01-0000711655.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000722887,Q00897.01-0000722887.MSG,0,Messages,standard,likely_non_responsive,borderline,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000723476,Q00897.01-0000723476.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000733091,Q00897.01-0000733091.MSG,0,Messages,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000735170,Q00897.01-0000735170.MSG,0,Messages,standard,standard,likely_yes,9,5,9,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000737563,Q00897.01-0000737563.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000740500,Q00897.01-0000740500.MSG,0,Messages,standard,standard,likely_yes,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000742437,Q00897.01-0000742437.MSG,0,Messages,standard,likely_non_responsive,borderline,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000746229,Q00897.01-0000746229.MSG,0,Messages,standard,standard,clear_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000747316,Q00897.01-0000747316.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000750260,Q00897.01-0000750260.MSG,0,Messages,standard,likely_non_responsive,clear_no,24,0,24,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000755903,Q00897.01-0000755903.MSG,0,Messages,standard,standard,clear_yes,16,16,16,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000757041,Q00897.01-0000757041.MSG,0,Messages,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000759573,Q00897.01-0000759573.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000761973,Q00897.01-0000761973.MSG,0,Messages,bde,bde,clear_yes,98,98,98,True,0,bde_llm_count_roster
