rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221694.PDF,Q00912.01-0000221694.PDF,.pdf,71564,ok,TRUE,FALSE,text,FALSE,1,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2171,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,1.1,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221665.PDF,Q00912.01-0000221665.PDF,.pdf,51402,ok,TRUE,FALSE,text,FALSE,2,0,1,FALSE,0,FALSE,0-10,Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2445,standard,,FALSE,FALSE,0,0,0,0,0,0,2.688,FALSE,FALSE,TRUE,,TRUE,likely_no,no,2648,FALSE,likely_non_responsive,TRUE,,5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221642.PDF,Q00912.01-0000221642.PDF,.pdf,2332204,ok,TRUE,TRUE,text,TRUE,3,0,9,FALSE,1,FALSE,0-10,Name | Address | Email | Phone | Tax ID | Bank/Account Number | Money/Amount,TRUE,Contact Information | Government-Issued Identification | Financial Account Information,FALSE,,ambiguous,TRUE,yes,4516,standard,bde_llm_count,TRUE,TRUE,3,0,0,0,0,1,9.345,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,2852,TRUE,structured_bde,FALSE,,7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221625.PDF,Q00912.01-0000221625.PDF,.pdf,1938144,ok,TRUE,TRUE,text,TRUE,4,0,26,FALSE,2,FALSE,20-50,Name | Email | Phone | Tax ID | Money/Amount,TRUE,Contact Information | Government-Issued Identification | Financial Account Information,FALSE,,ambiguous,TRUE,yes,6998,standard,bde_llm_count,TRUE,TRUE,4,0,0,0,0,1,63.349,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,4114,TRUE,structured_bde,FALSE,,11112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221696.EML,Q00912.01-0000221696.EML,.eml,106013,ok,TRUE,FALSE,text,FALSE,0,0,2,FALSE,0,FALSE,0-10,Name | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,4919,standard,,FALSE,FALSE,0,0,0,0,0,0,2.499,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,5086,FALSE,standard,FALSE,,10005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221669.PDF,Q00912.01-0000221669.PDF,.pdf,58075,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2244,likely_non_responsive,"img_ocr:p1(1/1,+12chars)",FALSE,FALSE,0,1,1,1,0,1,5.448,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221672.PDF,Q00912.01-0000221672.PDF,.pdf,60753,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2295,likely_non_responsive,"img_ocr:p1(1/1,+12chars)",FALSE,FALSE,0,1,1,1,0,1,5.473,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221678.PDF,Q00912.01-0000221678.PDF,.pdf,58508,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2271,likely_non_responsive,"img_ocr:p1(1/1,+12chars)",FALSE,FALSE,0,1,1,1,0,1,5.431,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221712.PDF,Q00912.01-0000221712.PDF,.pdf,861952,ok,TRUE,FALSE,text,FALSE,5,0,4,FALSE,0,FALSE,0-10,Name | Address | Email | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,3668,standard,"img_ocr:p3,p5(2/3,+50chars)",FALSE,FALSE,0,3,3,2,0,3,15.297,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,3835,FALSE,standard,FALSE,,7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221740.PDF,Q00912.01-0000221740.PDF,.pdf,90458,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Money/Amount,FALSE,Financial Account Information,FALSE,,clear_non_responsive,FALSE,,0,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,0.076,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221744.PDF,Q00912.01-0000221744.PDF,.pdf,150054,ok,TRUE,FALSE,text,FALSE,8,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Tax ID | Card/Transaction | Money/Amount,TRUE,Contact Information | Government-Issued Identification | Financial Account Information,FALSE,,ambiguous,TRUE,yes,6935,standard,,FALSE,FALSE,0,0,0,0,0,0,3.585,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7080,FALSE,standard,FALSE,,14015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221746.PDF,Q00912.01-0000221746.PDF,.pdf,127921,ok,TRUE,FALSE,text,FALSE,4,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,4046,standard,,FALSE,FALSE,0,0,0,0,0,0,2.644,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,4215,FALSE,standard,FALSE,,8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221748.PDF,Q00912.01-0000221748.PDF,.pdf,261206,ok,TRUE,FALSE,text,FALSE,6,0,7,FALSE,4,FALSE,0-10,Name | Address | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7440,standard,"img_ocr:none(2 calls,0 chars) bde_llm_count",FALSE,FALSE,0,2,2,0,0,2,12.968,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,4323,TRUE,bde,FALSE,,11763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221749.PDF,Q00912.01-0000221749.PDF,.pdf,57958,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2258,likely_non_responsive,"img_ocr:p1(1/1,+12chars)",FALSE,FALSE,0,1,1,1,0,1,5.282,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221751.PDF,Q00912.01-0000221751.PDF,.pdf,248758,ok,TRUE,FALSE,text,FALSE,5,0,5,FALSE,0,FALSE,0-10,Name | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,5777,standard,,FALSE,FALSE,0,0,0,0,0,0,3.913,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,5973,FALSE,standard,FALSE,,11750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221753.PDF,Q00912.01-0000221753.PDF,.pdf,289605,ok,TRUE,FALSE,text,FALSE,5,0,3,FALSE,0,FALSE,0-10,Name | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,4609,standard,,FALSE,FALSE,0,0,0,0,0,0,2.781,FALSE,FALSE,TRUE,,TRUE,likely_no,no,4798,FALSE,likely_non_responsive,TRUE,,9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221756.PDF,Q00912.01-0000221756.PDF,.pdf,57966,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2254,standard,"img_ocr:p1(1/1,+12chars)",FALSE,FALSE,0,1,1,1,0,1,6.465,FALSE,FALSE,TRUE,,TRUE,likely_no,no,2446,FALSE,likely_non_responsive,TRUE,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221704.PDF,Q00912.01-0000221704.PDF,.pdf,180091,ok,TRUE,FALSE,text,FALSE,1,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,14063,standard,,FALSE,FALSE,0,0,0,0,0,0,55.016,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,14218,FALSE,standard,FALSE,,28281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221535.PDF,Q00912.01-0000221535.PDF,.pdf,1989092,ok,TRUE,FALSE,text,FALSE,18,0,9,FALSE,6,FALSE,0-10,Name | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,13693,standard,"img_ocr:p4,p4(2/3,+106chars) bde_llm_count",FALSE,FALSE,0,3,3,2,0,3,131.099,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7421,TRUE,bde,FALSE,,21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221717.PDF,Q00912.01-0000221717.PDF,.pdf,122690,ok,TRUE,FALSE,text,FALSE,1,0,4,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2274,standard,,FALSE,FALSE,0,0,0,0,0,0,57.663,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,2463,FALSE,standard,FALSE,,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221718.PDF,Q00912.01-0000221718.PDF,.pdf,123371,ok,TRUE,FALSE,text,FALSE,1,0,4,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2299,standard,,FALSE,FALSE,0,0,0,0,0,0,58.485,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,2456,FALSE,standard,FALSE,,4755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221711.XLSX,Q00912.01-0000221711.XLSX,.xlsx,46289,ok,TRUE,TRUE,text,TRUE,2,0,59,FALSE,59,TRUE,50-100,,FALSE,,TRUE,,ambiguous,TRUE,no,4292,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,59.745,FALSE,TRUE,TRUE,,TRUE,clear_no,no,2716,TRUE,likely_non_responsive,TRUE,,7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221725.PDF,Q00912.01-0000221725.PDF,.pdf,89946,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2541,standard,,FALSE,FALSE,0,0,0,0,0,0,58.598,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,2718,FALSE,standard,FALSE,,5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221736.PNG,Q00912.01-0000221736.PNG,.png,66501,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Address | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2109,likely_non_responsive,,TRUE,TRUE,1,0,0,0,0,1,57.787,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221760.PDF,Q00912.01-0000221760.PDF,.pdf,993007,ok,TRUE,FALSE,text,FALSE,10,0,14,FALSE,0,FALSE,20-Oct,Name | Phone | Payment Card | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,13984,standard,bde_llm_count,FALSE,FALSE,0,0,0,0,0,0,5.355,FALSE,FALSE,TRUE,,TRUE,clear_no,no,7486,TRUE,likely_non_responsive,TRUE,,21470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221727.PDF,Q00912.01-0000221727.PDF,.pdf,89907,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2570,standard,,FALSE,FALSE,0,0,0,0,0,0,59.435,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,2736,FALSE,standard,FALSE,,5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221779.PDF,Q00912.01-0000221779.PDF,.pdf,100644,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Address | Phone | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2362,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,1.538,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221726.PDF,Q00912.01-0000221726.PDF,.pdf,89747,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2564,standard,,FALSE,FALSE,0,0,0,0,0,0,59.99,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,2744,FALSE,standard,FALSE,,5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221770.PDF,Q00912.01-0000221770.PDF,.pdf,1452660,ok,TRUE,FALSE,text,FALSE,6,0,5,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,7290,standard,,FALSE,FALSE,0,0,0,0,0,0,4.091,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7479,FALSE,standard,FALSE,,14769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221737.PDF,Q00912.01-0000221737.PDF,.pdf,9405,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2597,standard,,FALSE,FALSE,0,0,0,0,0,0,59.342,FALSE,FALSE,TRUE,,TRUE,clear_no,no,2830,FALSE,likely_non_responsive,TRUE,,5427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221738.PDF,Q00912.01-0000221738.PDF,.pdf,84517,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2504,standard,,FALSE,FALSE,0,0,0,0,0,0,59.31,FALSE,FALSE,TRUE,,TRUE,likely_no,no,2700,FALSE,likely_non_responsive,TRUE,,5204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221782.PDF,Q00912.01-0000221782.PDF,.pdf,24736,ok,TRUE,FALSE,text,FALSE,2,0,1,FALSE,0,FALSE,0-10,Name | Address | Phone | Tax ID | Money/Amount,TRUE,Contact Information | Government-Issued Identification | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2213,standard,,FALSE,FALSE,0,0,0,0,0,0,2.964,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,2400,FALSE,standard,FALSE,,4613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221769.XLSX,Q00912.01-0000221769.XLSX,.xlsx,35935,ok,TRUE,TRUE,text,TRUE,3,0,97,FALSE,97,TRUE,50-100,Name | Address | Email | Phone,TRUE,Contact Information,TRUE,,ambiguous,TRUE,yes,12415,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,6.207,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,6742,TRUE,structured_bde,FALSE,,19157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221785.PDF,Q00912.01-0000221785.PDF,.pdf,44983,ok,TRUE,FALSE,text,FALSE,2,0,1,FALSE,0,FALSE,0-10,Name | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,2808,standard,,FALSE,FALSE,0,0,0,0,0,0,2.677,FALSE,FALSE,TRUE,,TRUE,likely_no,no,3023,FALSE,likely_non_responsive,TRUE,,5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221787.PDF,Q00912.01-0000221787.PDF,.pdf,100413,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Address | Phone | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2353,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,1.328,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221674.PDF,Q00912.01-0000221674.PDF,.pdf,12135684,ok,TRUE,TRUE,text,TRUE,1,0,6,FALSE,0,FALSE,0-10,Email | Phone,TRUE,Contact Information,FALSE,,ambiguous,TRUE,no,3782,likely_non_responsive,bde_llm_count,TRUE,TRUE,1,0,0,0,0,1,65.205,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,3782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221709.PDF,Q00912.01-0000221709.PDF,.pdf,16642,ok,TRUE,TRUE,text,TRUE,1,0,7,FALSE,0,FALSE,0-10,Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,3667,likely_non_responsive,bde_llm_count,TRUE,TRUE,1,0,0,0,0,1,64.9,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221692.XLSX,Q00912.01-0000221692.XLSX,.xlsx,22304,ok,TRUE,TRUE,text,TRUE,3,0,89,FALSE,89,TRUE,50-100,Name | Email | Phone,TRUE,Contact Information,TRUE,,ambiguous,TRUE,yes,6719,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,65.355,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,4100,TRUE,structured_bde,FALSE,,10819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221715.XLSX,Q00912.01-0000221715.XLSX,.xlsx,23919,ok,TRUE,TRUE,text,TRUE,2,0,333,FALSE,333,TRUE,100+,Name | Email,TRUE,Contact Information,TRUE,,ambiguous,TRUE,yes,4538,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,64.647,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,2957,TRUE,structured_bde,FALSE,,7495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221812.PDF,Q00912.01-0000221812.PDF,.pdf,88411,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2206,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,1.156,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221739.PDF,Q00912.01-0000221739.PDF,.pdf,216189,ok,TRUE,TRUE,text,TRUE,2,0,8,FALSE,3,FALSE,0-10,Name | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,4332,standard,bde_llm_count,TRUE,TRUE,2,0,0,0,0,1,61.824,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,2752,TRUE,structured_bde,FALSE,,7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221783.PDF,Q00912.01-0000221783.PDF,.pdf,330749,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Phone,TRUE,Contact Information,FALSE,,ambiguous,TRUE,no,2082,likely_non_responsive,,TRUE,TRUE,1,0,0,0,0,1,5.568,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221775.XLSX,Q00912.01-0000221775.XLSX,.xlsx,742383,ok,TRUE,TRUE,text,TRUE,5,0,1200,FALSE,1200,TRUE,100+,Name | Email | Phone,TRUE,Contact Information,TRUE,,ambiguous,TRUE,yes,9368,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,7.931,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,5393,TRUE,structured_bde,FALSE,,14761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221780.XLSX,Q00912.01-0000221780.XLSX,.xlsx,21939,ok,TRUE,TRUE,text,TRUE,1,0,83,FALSE,51,TRUE,50-100,Name | Address | Email | Phone | Payment Card | Money/Amount,TRUE,Contact Information | Financial Account Information,TRUE,,ambiguous,TRUE,yes,8989,structured_bde,bde_llm_count_roster,FALSE,FALSE,0,0,0,0,0,0,7.737,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,5186,TRUE,structured_bde,FALSE,,14175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221844.PDF,Q00912.01-0000221844.PDF,.pdf,175447,ok,TRUE,FALSE,text,FALSE,1,0,6,FALSE,0,FALSE,0-10,Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2242,likely_non_responsive,,FALSE,FALSE,0,0,0,0,0,0,1.07,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221809.PDF,Q00912.01-0000221809.PDF,.pdf,27629,ok,TRUE,FALSE,text,FALSE,1,0,1,FALSE,0,FALSE,0-10,Name | Address | Email | Bank/Account Number | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,2212,likely_non_responsive,"img_ocr:p1(1/1,+8chars)",FALSE,FALSE,0,1,1,1,0,1,5.589,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000221647.PDF,Q00912.01-0000221647.PDF,.pdf,2411189,ok,TRUE,FALSE,text,FALSE,24,0,8,FALSE,8,TRUE,0-10,Name | Address | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,TRUE,,ambiguous,TRUE,yes,17177,bde,"img_ocr:p1,p4(2/3,+18chars) bde_llm_count",FALSE,FALSE,0,3,3,2,0,3,128.861,FALSE,TRUE,TRUE,,TRUE,clear_yes,yes,9164,TRUE,bde,FALSE,,26341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
